issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-05,2026-02-05 08:00:00,2026-02-05 18:00:00,2026-02-06 00:00:00,10,1,0.5413,0.4854,0.4753,0.214,0.9568,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-05 19:00:00,2026-02-06 01:00:00,11,1,0.4822,0.4544,0.4596,0.2116,0.9387,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-05 20:00:00,2026-02-06 02:00:00,12,1,0.4343,0.4039,0.4116,0.1718,0.91,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-05 21:00:00,2026-02-06 03:00:00,13,1,0.3319,0.3069,0.308,0.0986,0.8408,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-05 22:00:00,2026-02-06 04:00:00,14,1,0.2179,0.2098,0.2334,0.0602,0.7934,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-05 23:00:00,2026-02-06 05:00:00,15,1,0.1883,0.1767,0.2055,0.0261,0.7295,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 00:00:00,2026-02-06 06:00:00,16,1,0.0932,0.0859,0.1033,0.0,0.4289,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 01:00:00,2026-02-06 07:00:00,17,1,0.0972,0.1037,0.0987,0.0,0.6105,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 02:00:00,2026-02-06 08:00:00,18,1,0.163,0.1512,0.1843,0.0,0.5919,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 03:00:00,2026-02-06 09:00:00,19,1,0.2199,0.2166,0.2131,0.0,0.4425,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 04:00:00,2026-02-06 10:00:00,20,1,0.1234,0.1213,0.125,0.0,0.4956,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 05:00:00,2026-02-06 11:00:00,21,1,0.1919,0.1654,0.1714,0.0111,0.6655,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 06:00:00,2026-02-06 12:00:00,22,1,0.4881,0.5428,0.5243,0.219,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 07:00:00,2026-02-06 13:00:00,23,1,0.9218,0.942,0.9275,0.4321,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 08:00:00,2026-02-06 14:00:00,24,1,0.9638,0.9489,0.9498,0.7656,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 09:00:00,2026-02-06 15:00:00,25,1,0.9796,0.9627,0.9717,0.9159,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 10:00:00,2026-02-06 16:00:00,26,1,0.9863,0.9621,0.9698,0.9248,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 11:00:00,2026-02-06 17:00:00,27,1,0.9937,0.9656,0.9833,0.9235,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 12:00:00,2026-02-06 18:00:00,28,1,0.9942,0.9755,0.9861,0.9464,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 13:00:00,2026-02-06 19:00:00,29,1,0.9947,0.98,0.9873,0.9608,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 14:00:00,2026-02-06 20:00:00,30,1,0.995,0.9808,0.9874,0.9617,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 15:00:00,2026-02-06 21:00:00,31,1,0.9967,0.982,0.9873,0.9731,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 16:00:00,2026-02-06 22:00:00,32,1,0.9947,0.9781,0.9879,0.9071,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 17:00:00,2026-02-06 23:00:00,33,1,0.9947,0.9795,0.9867,0.8923,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 18:00:00,2026-02-07 00:00:00,34,2,0.9592,0.9677,0.9301,0.8283,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 19:00:00,2026-02-07 01:00:00,35,2,0.8308,0.8202,0.804,0.6626,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 20:00:00,2026-02-07 02:00:00,36,2,0.7239,0.7407,0.69,0.4758,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 21:00:00,2026-02-07 03:00:00,37,2,0.5652,0.5617,0.559,0.3225,0.9531,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 22:00:00,2026-02-07 04:00:00,38,2,0.454,0.4279,0.4594,0.1067,0.8844,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-06 23:00:00,2026-02-07 05:00:00,39,2,0.3289,0.3447,0.3409,0.0601,0.7767,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 00:00:00,2026-02-07 06:00:00,40,2,0.2279,0.2336,0.2286,0.0195,0.6455,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 01:00:00,2026-02-07 07:00:00,41,2,0.1199,0.1079,0.0991,0.0,0.4144,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 02:00:00,2026-02-07 08:00:00,42,2,0.0358,0.0371,0.0349,0.0,0.3021,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 03:00:00,2026-02-07 09:00:00,43,2,0.0468,0.051,0.0475,0.0,0.1993,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 04:00:00,2026-02-07 10:00:00,44,2,0.0582,0.0608,0.0584,0.0,0.289,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 05:00:00,2026-02-07 11:00:00,45,2,0.1099,0.1061,0.1037,0.0,0.4283,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 06:00:00,2026-02-07 12:00:00,46,2,0.134,0.1187,0.1431,0.0,0.5302,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 07:00:00,2026-02-07 13:00:00,47,2,0.2053,0.1742,0.2044,0.0077,0.5286,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 08:00:00,2026-02-07 14:00:00,48,2,0.2206,0.2005,0.2327,0.0097,0.4959,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 09:00:00,2026-02-07 15:00:00,49,2,0.2302,0.2204,0.2485,0.0109,0.541,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 10:00:00,2026-02-07 16:00:00,50,2,0.2139,0.2032,0.2001,0.0,0.5208,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 11:00:00,2026-02-07 17:00:00,51,2,0.1711,0.1755,0.1579,0.0,0.4792,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 12:00:00,2026-02-07 18:00:00,52,2,0.1625,0.1551,0.1711,0.0,0.5124,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 13:00:00,2026-02-07 19:00:00,53,2,0.2006,0.2307,0.2177,0.001,0.897,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 14:00:00,2026-02-07 20:00:00,54,2,0.4862,0.5161,0.4754,0.0922,0.9537,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 15:00:00,2026-02-07 21:00:00,55,2,0.6066,0.6165,0.6231,0.1849,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 16:00:00,2026-02-07 22:00:00,56,2,0.7258,0.6986,0.7447,0.3119,0.99,2026-02-05,ensemble-v1-20260131
2026-02-05,2026-02-05 08:00:00,2026-02-07 17:00:00,2026-02-07 23:00:00,57,2,0.7061,0.7204,0.7162,0.2949,0.99,2026-02-05,ensemble-v1-20260131
