issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-05,2026-02-05 13:00:00,2026-02-05 18:00:00,2026-02-06 00:00:00,10,1,0.5065,0.4576,0.4674,0.2061,0.9496,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-05 19:00:00,2026-02-06 01:00:00,11,1,0.4317,0.413,0.4257,0.1927,0.9143,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-05 20:00:00,2026-02-06 02:00:00,12,1,0.3883,0.3737,0.3541,0.1566,0.8857,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-05 21:00:00,2026-02-06 03:00:00,13,1,0.2938,0.2994,0.303,0.0872,0.8327,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-05 22:00:00,2026-02-06 04:00:00,14,1,0.2264,0.2207,0.2291,0.0509,0.7818,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-05 23:00:00,2026-02-06 05:00:00,15,1,0.185,0.175,0.1867,0.0085,0.6903,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 00:00:00,2026-02-06 06:00:00,16,1,0.0928,0.0817,0.0913,0.0,0.3901,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 01:00:00,2026-02-06 07:00:00,17,1,0.1168,0.1212,0.1158,0.0,0.6777,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 02:00:00,2026-02-06 08:00:00,18,1,0.1762,0.1666,0.2066,0.0,0.5921,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 03:00:00,2026-02-06 09:00:00,19,1,0.2117,0.2198,0.2097,0.0,0.4494,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 04:00:00,2026-02-06 10:00:00,20,1,0.12,0.1178,0.1228,0.0,0.4512,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 05:00:00,2026-02-06 11:00:00,21,1,0.1879,0.1797,0.1684,0.0076,0.649,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 06:00:00,2026-02-06 12:00:00,22,1,0.3801,0.377,0.3654,0.0761,0.9667,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 07:00:00,2026-02-06 13:00:00,23,1,0.738,0.7214,0.7473,0.4058,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 08:00:00,2026-02-06 14:00:00,24,1,0.8681,0.8604,0.8613,0.7171,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 09:00:00,2026-02-06 15:00:00,25,1,0.9771,0.9662,0.9748,0.8538,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 10:00:00,2026-02-06 16:00:00,26,1,0.9855,0.9651,0.969,0.9146,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 11:00:00,2026-02-06 17:00:00,27,1,0.9919,0.9676,0.9767,0.9209,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 12:00:00,2026-02-06 18:00:00,28,1,0.9941,0.9745,0.9863,0.9549,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 13:00:00,2026-02-06 19:00:00,29,1,0.9959,0.9801,0.9871,0.9608,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 14:00:00,2026-02-06 20:00:00,30,1,0.9946,0.9805,0.9861,0.9479,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 15:00:00,2026-02-06 21:00:00,31,1,0.9956,0.9808,0.986,0.9356,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 16:00:00,2026-02-06 22:00:00,32,1,0.994,0.974,0.9824,0.8892,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 17:00:00,2026-02-06 23:00:00,33,1,0.9935,0.9745,0.9794,0.8909,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 18:00:00,2026-02-07 00:00:00,34,2,0.9362,0.9411,0.9128,0.821,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 19:00:00,2026-02-07 01:00:00,35,2,0.7981,0.8057,0.7853,0.6116,0.99,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 20:00:00,2026-02-07 02:00:00,36,2,0.6339,0.6603,0.634,0.3748,0.9779,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 21:00:00,2026-02-07 03:00:00,37,2,0.472,0.4796,0.4621,0.2145,0.9148,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 22:00:00,2026-02-07 04:00:00,38,2,0.3067,0.2981,0.3061,0.045,0.7855,2026-02-05 06:00:00,ensemble-v1-20260131
2026-02-05,2026-02-05 13:00:00,2026-02-06 23:00:00,2026-02-07 05:00:00,39,2,0.2303,0.2493,0.2361,0.0341,0.6784,2026-02-05 06:00:00,ensemble-v1-20260131
