issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-17,2026-02-17 13:00:00,2026-02-17 18:00:00,2026-02-18 00:00:00,10,1,0.6833,0.6532,0.6403,0.3985,0.9874,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-17 19:00:00,2026-02-18 01:00:00,11,1,0.7466,0.6859,0.7072,0.4703,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-17 20:00:00,2026-02-18 02:00:00,12,1,0.6333,0.5751,0.6125,0.4465,0.9809,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-17 21:00:00,2026-02-18 03:00:00,13,1,0.7372,0.6496,0.6962,0.4364,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-17 22:00:00,2026-02-18 04:00:00,14,1,0.6115,0.5616,0.592,0.4272,0.9733,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-17 23:00:00,2026-02-18 05:00:00,15,1,0.7183,0.651,0.6663,0.4755,0.981,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 00:00:00,2026-02-18 06:00:00,16,1,0.7517,0.6598,0.6767,0.5034,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 01:00:00,2026-02-18 07:00:00,17,1,0.5092,0.4475,0.5059,0.4769,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 02:00:00,2026-02-18 08:00:00,18,1,0.612,0.5643,0.5938,0.5938,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 03:00:00,2026-02-18 09:00:00,19,1,0.7783,0.7061,0.7253,0.687,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 04:00:00,2026-02-18 10:00:00,20,1,0.7956,0.8142,0.7979,0.7979,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 05:00:00,2026-02-18 11:00:00,21,1,0.8641,0.8507,0.8489,0.8489,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 06:00:00,2026-02-18 12:00:00,22,1,0.9835,0.9617,0.964,0.892,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 07:00:00,2026-02-18 13:00:00,23,1,0.94,0.9185,0.9162,0.9162,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 08:00:00,2026-02-18 14:00:00,24,1,0.9415,0.9161,0.9161,0.9161,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 09:00:00,2026-02-18 15:00:00,25,1,0.9333,0.912,0.9077,0.9077,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 10:00:00,2026-02-18 16:00:00,26,1,0.8982,0.8777,0.8783,0.8783,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 11:00:00,2026-02-18 17:00:00,27,1,0.9255,0.905,0.8939,0.869,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 12:00:00,2026-02-18 18:00:00,28,1,0.8845,0.8625,0.8613,0.7356,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 13:00:00,2026-02-18 19:00:00,29,1,0.7419,0.6568,0.6832,0.4851,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 14:00:00,2026-02-18 20:00:00,30,1,0.6772,0.6316,0.627,0.4077,0.9896,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 15:00:00,2026-02-18 21:00:00,31,1,0.6398,0.5677,0.5796,0.3054,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 16:00:00,2026-02-18 22:00:00,32,1,0.5015,0.4591,0.4804,0.2518,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 17:00:00,2026-02-18 23:00:00,33,1,0.4467,0.4405,0.4623,0.2267,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 18:00:00,2026-02-19 00:00:00,34,2,0.4809,0.4748,0.4867,0.2139,0.9759,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 19:00:00,2026-02-19 01:00:00,35,2,0.5043,0.4661,0.5023,0.2221,0.99,2026-02-17 06:00:00,ensemble-v1-20260131
2026-02-17,2026-02-17 13:00:00,2026-02-18 20:00:00,2026-02-19 02:00:00,36,2,0.4182,0.3811,0.4202,0.1899,0.9754,2026-02-17 06:00:00,ensemble-v1-20260131
