issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-23,2026-02-23 08:00:00,2026-02-23 18:00:00,2026-02-24 00:00:00,10,1,0.8884,0.8819,0.8807,0.7422,0.99,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-23 19:00:00,2026-02-24 01:00:00,11,1,0.833,0.8436,0.8423,0.7483,0.99,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-23 20:00:00,2026-02-24 02:00:00,12,1,0.7677,0.7564,0.7509,0.5972,0.99,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-23 21:00:00,2026-02-24 03:00:00,13,1,0.6752,0.6692,0.6685,0.3748,0.9881,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-23 22:00:00,2026-02-24 04:00:00,14,1,0.6763,0.6614,0.6777,0.3841,0.9851,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-23 23:00:00,2026-02-24 05:00:00,15,1,0.6208,0.6112,0.6228,0.371,0.9824,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 00:00:00,2026-02-24 06:00:00,16,1,0.5157,0.5149,0.5306,0.2752,0.9434,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 01:00:00,2026-02-24 07:00:00,17,1,0.5145,0.5059,0.509,0.2584,0.9506,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 02:00:00,2026-02-24 08:00:00,18,1,0.4828,0.4747,0.4852,0.2323,0.9316,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 03:00:00,2026-02-24 09:00:00,19,1,0.4606,0.4477,0.4614,0.2069,0.9282,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 04:00:00,2026-02-24 10:00:00,20,1,0.444,0.4361,0.437,0.1979,0.9379,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 05:00:00,2026-02-24 11:00:00,21,1,0.4499,0.4436,0.444,0.1999,0.9332,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 06:00:00,2026-02-24 12:00:00,22,1,0.458,0.4644,0.4719,0.1929,0.9035,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 07:00:00,2026-02-24 13:00:00,23,1,0.4493,0.4423,0.4567,0.1647,0.872,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 08:00:00,2026-02-24 14:00:00,24,1,0.424,0.4315,0.4272,0.1471,0.8506,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 09:00:00,2026-02-24 15:00:00,25,1,0.3784,0.362,0.3647,0.0725,0.8086,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 10:00:00,2026-02-24 16:00:00,26,1,0.3239,0.3161,0.3257,0.0657,0.7986,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 11:00:00,2026-02-24 17:00:00,27,1,0.2934,0.2677,0.2801,0.019,0.7478,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 12:00:00,2026-02-24 18:00:00,28,1,0.1802,0.2086,0.1879,0.0002,0.6478,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 13:00:00,2026-02-24 19:00:00,29,1,0.1917,0.1937,0.1792,0.0,0.5678,2026-02-23,ensemble-v1-20260131
2026-02-23,2026-02-23 08:00:00,2026-02-24 14:00:00,2026-02-24 20:00:00,30,1,0.1328,0.1274,0.1321,0.0,0.5191,2026-02-23,ensemble-v1-20260131
