issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-23,2026-02-23 13:00:00,2026-02-23 18:00:00,2026-02-24 00:00:00,10,1,0.8983,0.8854,0.8898,0.745,0.99,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-23 19:00:00,2026-02-24 01:00:00,11,1,0.8284,0.8478,0.8325,0.7463,0.99,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-23 20:00:00,2026-02-24 02:00:00,12,1,0.7781,0.7705,0.7681,0.7097,0.99,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-23 21:00:00,2026-02-24 03:00:00,13,1,0.7295,0.7257,0.7327,0.486,0.99,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-23 22:00:00,2026-02-24 04:00:00,14,1,0.7139,0.6926,0.7042,0.4277,0.9895,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-23 23:00:00,2026-02-24 05:00:00,15,1,0.6787,0.6607,0.6731,0.4024,0.9895,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 00:00:00,2026-02-24 06:00:00,16,1,0.6282,0.6309,0.6379,0.3513,0.9783,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 01:00:00,2026-02-24 07:00:00,17,1,0.5887,0.5713,0.582,0.3154,0.9781,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 02:00:00,2026-02-24 08:00:00,18,1,0.5246,0.5211,0.5289,0.2792,0.9361,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 03:00:00,2026-02-24 09:00:00,19,1,0.4211,0.4449,0.4358,0.1908,0.9142,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 04:00:00,2026-02-24 10:00:00,20,1,0.3723,0.3823,0.3839,0.1479,0.8863,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 05:00:00,2026-02-24 11:00:00,21,1,0.3647,0.3648,0.3622,0.1256,0.8504,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 06:00:00,2026-02-24 12:00:00,22,1,0.3504,0.3502,0.3545,0.1055,0.8215,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 07:00:00,2026-02-24 13:00:00,23,1,0.3678,0.3545,0.3566,0.1048,0.815,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 08:00:00,2026-02-24 14:00:00,24,1,0.3458,0.3458,0.3459,0.1028,0.8069,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 09:00:00,2026-02-24 15:00:00,25,1,0.3061,0.3163,0.3354,0.0932,0.8006,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 10:00:00,2026-02-24 16:00:00,26,1,0.2939,0.308,0.3183,0.0804,0.7648,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 11:00:00,2026-02-24 17:00:00,27,1,0.2497,0.2641,0.2622,0.0415,0.6995,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 12:00:00,2026-02-24 18:00:00,28,1,0.1822,0.2279,0.2059,0.0023,0.646,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 13:00:00,2026-02-24 19:00:00,29,1,0.1925,0.2022,0.1928,0.0,0.616,2026-02-23 06:00:00,ensemble-v1-20260131
2026-02-23,2026-02-23 13:00:00,2026-02-24 14:00:00,2026-02-24 20:00:00,30,1,0.1534,0.1375,0.1648,0.0,0.5244,2026-02-23 06:00:00,ensemble-v1-20260131
