issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-25,2026-02-25 08:00:00,2026-02-25 18:00:00,2026-02-26 00:00:00,10,1,0.671,0.6628,0.6698,0.3586,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-25 19:00:00,2026-02-26 01:00:00,11,1,0.7752,0.7375,0.7457,0.4484,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-25 20:00:00,2026-02-26 02:00:00,12,1,0.7721,0.7577,0.7698,0.4976,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-25 21:00:00,2026-02-26 03:00:00,13,1,0.7465,0.7337,0.7345,0.454,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-25 22:00:00,2026-02-26 04:00:00,14,1,0.673,0.6823,0.6541,0.4563,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-25 23:00:00,2026-02-26 05:00:00,15,1,0.6494,0.6537,0.6443,0.3524,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 00:00:00,2026-02-26 06:00:00,16,1,0.6108,0.5922,0.6231,0.3134,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 01:00:00,2026-02-26 07:00:00,17,1,0.4476,0.4272,0.4765,0.2088,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 02:00:00,2026-02-26 08:00:00,18,1,0.4168,0.3922,0.4204,0.1769,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 03:00:00,2026-02-26 09:00:00,19,1,0.2892,0.2658,0.3033,0.0256,0.907,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 04:00:00,2026-02-26 10:00:00,20,1,0.1629,0.1328,0.1412,0.0,0.5868,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 05:00:00,2026-02-26 11:00:00,21,1,0.278,0.3157,0.2638,0.035,0.9607,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 06:00:00,2026-02-26 12:00:00,22,1,0.5784,0.5598,0.5749,0.1785,0.9524,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 07:00:00,2026-02-26 13:00:00,23,1,0.2963,0.3003,0.2929,0.0175,0.7178,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 08:00:00,2026-02-26 14:00:00,24,1,0.2118,0.235,0.2146,0.0206,0.6557,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 09:00:00,2026-02-26 15:00:00,25,1,0.2568,0.2617,0.2788,0.0499,0.7821,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 10:00:00,2026-02-26 16:00:00,26,1,0.3033,0.3042,0.3186,0.0673,0.8161,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 11:00:00,2026-02-26 17:00:00,27,1,0.3176,0.3038,0.3097,0.0368,0.8143,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 12:00:00,2026-02-26 18:00:00,28,1,0.4763,0.4414,0.4333,0.1172,0.9024,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 13:00:00,2026-02-26 19:00:00,29,1,0.61,0.5668,0.5553,0.2118,0.9677,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 14:00:00,2026-02-26 20:00:00,30,1,0.5865,0.5728,0.5736,0.2606,0.9683,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 15:00:00,2026-02-26 21:00:00,31,1,0.5665,0.5536,0.5345,0.3316,0.982,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 16:00:00,2026-02-26 22:00:00,32,1,0.5702,0.5737,0.5539,0.2411,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 17:00:00,2026-02-26 23:00:00,33,1,0.6934,0.6837,0.7029,0.4351,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 18:00:00,2026-02-27 00:00:00,34,2,0.7935,0.7791,0.7973,0.6244,0.9838,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 19:00:00,2026-02-27 01:00:00,35,2,0.8063,0.815,0.7981,0.6486,0.99,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 20:00:00,2026-02-27 02:00:00,36,2,0.7998,0.8027,0.7899,0.6682,0.9894,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 21:00:00,2026-02-27 03:00:00,37,2,0.8153,0.8,0.8051,0.6932,0.9889,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 22:00:00,2026-02-27 04:00:00,38,2,0.7794,0.7795,0.764,0.6051,0.9866,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-26 23:00:00,2026-02-27 05:00:00,39,2,0.6766,0.6835,0.6527,0.3633,0.9833,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 00:00:00,2026-02-27 06:00:00,40,2,0.6183,0.5887,0.6096,0.3453,0.9805,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 01:00:00,2026-02-27 07:00:00,41,2,0.5239,0.5037,0.4989,0.2126,0.9366,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 02:00:00,2026-02-27 08:00:00,42,2,0.4756,0.4327,0.4314,0.1136,0.9047,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 03:00:00,2026-02-27 09:00:00,43,2,0.3775,0.3573,0.3395,0.0344,0.8426,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 04:00:00,2026-02-27 10:00:00,44,2,0.2428,0.2539,0.2161,0.025,0.7754,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 05:00:00,2026-02-27 11:00:00,45,2,0.1949,0.1938,0.1863,0.0069,0.6285,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 06:00:00,2026-02-27 12:00:00,46,2,0.2826,0.3115,0.2916,0.0783,0.9043,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 07:00:00,2026-02-27 13:00:00,47,2,0.2836,0.3427,0.3335,0.0973,0.9135,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 08:00:00,2026-02-27 14:00:00,48,2,0.3954,0.403,0.4144,0.1329,0.944,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 09:00:00,2026-02-27 15:00:00,49,2,0.5082,0.5203,0.4968,0.2456,0.9714,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 10:00:00,2026-02-27 16:00:00,50,2,0.5119,0.5364,0.4998,0.2479,0.9443,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 11:00:00,2026-02-27 17:00:00,51,2,0.57,0.5904,0.5498,0.3907,0.9475,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 12:00:00,2026-02-27 18:00:00,52,2,0.6422,0.6365,0.6243,0.4404,0.9505,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 13:00:00,2026-02-27 19:00:00,53,2,0.6508,0.6312,0.6052,0.446,0.9662,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 14:00:00,2026-02-27 20:00:00,54,2,0.641,0.6303,0.6064,0.4248,0.9809,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 15:00:00,2026-02-27 21:00:00,55,2,0.6022,0.6099,0.5975,0.416,0.9828,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 16:00:00,2026-02-27 22:00:00,56,2,0.5448,0.5505,0.5365,0.3734,0.9612,2026-02-25,ensemble-v1-20260131
2026-02-25,2026-02-25 08:00:00,2026-02-27 17:00:00,2026-02-27 23:00:00,57,2,0.5592,0.5415,0.5285,0.3532,0.942,2026-02-25,ensemble-v1-20260131
