issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-16,2026-02-16 08:00:00,2026-02-16 18:00:00,2026-02-17 00:00:00,10,1,0.3912,0.3236,0.3506,0.1426,0.8906,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-16 19:00:00,2026-02-17 01:00:00,11,1,0.3807,0.3323,0.3608,0.1573,0.8882,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-16 20:00:00,2026-02-17 02:00:00,12,1,0.3769,0.3209,0.33,0.1565,0.8947,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-16 21:00:00,2026-02-17 03:00:00,13,1,0.3765,0.3508,0.3549,0.142,0.9024,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-16 22:00:00,2026-02-17 04:00:00,14,1,0.3436,0.3246,0.343,0.1053,0.862,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-16 23:00:00,2026-02-17 05:00:00,15,1,0.2367,0.1891,0.1947,0.0144,0.6691,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 00:00:00,2026-02-17 06:00:00,16,1,0.1476,0.1322,0.1621,0.0,0.5966,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 01:00:00,2026-02-17 07:00:00,17,1,0.1333,0.106,0.1442,0.0,0.4942,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 02:00:00,2026-02-17 08:00:00,18,1,0.1162,0.1161,0.1278,0.0,0.422,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 03:00:00,2026-02-17 09:00:00,19,1,0.1285,0.1231,0.131,0.0,0.4252,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 04:00:00,2026-02-17 10:00:00,20,1,0.2106,0.2015,0.2076,0.0,0.5853,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 05:00:00,2026-02-17 11:00:00,21,1,0.2427,0.2183,0.2239,0.0005,0.5425,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 06:00:00,2026-02-17 12:00:00,22,1,0.2655,0.2608,0.2867,0.0331,0.7318,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 07:00:00,2026-02-17 13:00:00,23,1,0.2397,0.2427,0.2768,0.0296,0.7444,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 08:00:00,2026-02-17 14:00:00,24,1,0.2183,0.2538,0.2792,0.0321,0.7315,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 09:00:00,2026-02-17 15:00:00,25,1,0.2406,0.2527,0.2688,0.0539,0.7413,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 10:00:00,2026-02-17 16:00:00,26,1,0.2774,0.2911,0.2842,0.0834,0.8099,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 11:00:00,2026-02-17 17:00:00,27,1,0.3452,0.3641,0.3524,0.0893,0.8631,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 12:00:00,2026-02-17 18:00:00,28,1,0.553,0.533,0.5541,0.184,0.9845,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 13:00:00,2026-02-17 19:00:00,29,1,0.5805,0.5652,0.5737,0.279,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 14:00:00,2026-02-17 20:00:00,30,1,0.6107,0.5994,0.5964,0.3324,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 15:00:00,2026-02-17 21:00:00,31,1,0.6919,0.6904,0.658,0.3919,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 16:00:00,2026-02-17 22:00:00,32,1,0.6681,0.6452,0.6543,0.4318,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 17:00:00,2026-02-17 23:00:00,33,1,0.648,0.6344,0.6738,0.4425,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 18:00:00,2026-02-18 00:00:00,34,2,0.6281,0.5896,0.601,0.4386,0.9883,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 19:00:00,2026-02-18 01:00:00,35,2,0.6759,0.6214,0.6444,0.4708,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 20:00:00,2026-02-18 02:00:00,36,2,0.6294,0.5686,0.59,0.4195,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 21:00:00,2026-02-18 03:00:00,37,2,0.5816,0.5048,0.5575,0.3358,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 22:00:00,2026-02-18 04:00:00,38,2,0.6146,0.5045,0.565,0.394,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-17 23:00:00,2026-02-18 05:00:00,39,2,0.6367,0.5635,0.6143,0.4829,0.9819,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 00:00:00,2026-02-18 06:00:00,40,2,0.6854,0.6028,0.6358,0.5299,0.9859,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 01:00:00,2026-02-18 07:00:00,41,2,0.6144,0.5312,0.5852,0.5414,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 02:00:00,2026-02-18 08:00:00,42,2,0.6208,0.5535,0.5972,0.5329,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 03:00:00,2026-02-18 09:00:00,43,2,0.6255,0.596,0.6084,0.6084,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 04:00:00,2026-02-18 10:00:00,44,2,0.602,0.5953,0.6189,0.6189,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 05:00:00,2026-02-18 11:00:00,45,2,0.7584,0.7543,0.7577,0.7073,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 06:00:00,2026-02-18 12:00:00,46,2,0.8918,0.8756,0.8692,0.8692,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 07:00:00,2026-02-18 13:00:00,47,2,0.9602,0.9363,0.936,0.8962,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 08:00:00,2026-02-18 14:00:00,48,2,0.9538,0.9307,0.9255,0.9238,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 09:00:00,2026-02-18 15:00:00,49,2,0.9616,0.9411,0.9393,0.9173,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 10:00:00,2026-02-18 16:00:00,50,2,0.8967,0.8812,0.8694,0.8694,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 11:00:00,2026-02-18 17:00:00,51,2,0.8548,0.8279,0.8227,0.7681,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 12:00:00,2026-02-18 18:00:00,52,2,0.7763,0.7203,0.7425,0.5,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 13:00:00,2026-02-18 19:00:00,53,2,0.6018,0.5692,0.5796,0.3111,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 14:00:00,2026-02-18 20:00:00,54,2,0.5145,0.4814,0.5108,0.1932,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 15:00:00,2026-02-18 21:00:00,55,2,0.4789,0.4676,0.48,0.1916,0.99,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 16:00:00,2026-02-18 22:00:00,56,2,0.3846,0.3767,0.3893,0.091,0.9234,2026-02-16,ensemble-v1-20260131
2026-02-16,2026-02-16 08:00:00,2026-02-18 17:00:00,2026-02-18 23:00:00,57,2,0.3818,0.3887,0.4066,0.0867,0.9687,2026-02-16,ensemble-v1-20260131
