issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-02,2026-02-02 08:00:00,2026-02-02 18:00:00,2026-02-03 00:00:00,10,1,0.1239,0.1211,0.1227,0.0,0.3542,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-02 19:00:00,2026-02-03 01:00:00,11,1,0.1454,0.1251,0.1316,0.0052,0.4875,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-02 20:00:00,2026-02-03 02:00:00,12,1,0.2152,0.1867,0.2016,0.0257,0.7038,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-02 21:00:00,2026-02-03 03:00:00,13,1,0.3049,0.2579,0.2972,0.0781,0.7548,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-02 22:00:00,2026-02-03 04:00:00,14,1,0.3359,0.3191,0.3571,0.1067,0.8614,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-02 23:00:00,2026-02-03 05:00:00,15,1,0.3061,0.3011,0.3166,0.0969,0.8484,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 00:00:00,2026-02-03 06:00:00,16,1,0.1945,0.1862,0.1733,0.0397,0.7338,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 01:00:00,2026-02-03 07:00:00,17,1,0.1218,0.0995,0.1123,0.0011,0.5466,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 02:00:00,2026-02-03 08:00:00,18,1,0.105,0.0917,0.0929,0.0,0.4975,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 03:00:00,2026-02-03 09:00:00,19,1,0.0493,0.0449,0.0548,0.0,0.3123,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 04:00:00,2026-02-03 10:00:00,20,1,0.0398,0.0396,0.0391,0.0,0.1703,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 05:00:00,2026-02-03 11:00:00,21,1,0.0597,0.0551,0.0545,0.0,0.2972,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 06:00:00,2026-02-03 12:00:00,22,1,0.1068,0.1104,0.1097,0.0,0.3632,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 07:00:00,2026-02-03 13:00:00,23,1,0.0768,0.0641,0.067,0.0,0.2763,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 08:00:00,2026-02-03 14:00:00,24,1,0.0543,0.0548,0.0594,0.0,0.3146,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 09:00:00,2026-02-03 15:00:00,25,1,0.0538,0.0605,0.0607,0.0,0.2352,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 10:00:00,2026-02-03 16:00:00,26,1,0.1132,0.1129,0.1109,0.0,0.4128,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 11:00:00,2026-02-03 17:00:00,27,1,0.2048,0.2197,0.2145,0.0025,0.674,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 12:00:00,2026-02-03 18:00:00,28,1,0.3272,0.3214,0.3218,0.0,0.779,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 13:00:00,2026-02-03 19:00:00,29,1,0.4447,0.4071,0.4096,0.0178,0.8262,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 14:00:00,2026-02-03 20:00:00,30,1,0.453,0.3848,0.4059,0.0428,0.8336,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 15:00:00,2026-02-03 21:00:00,31,1,0.3798,0.3479,0.343,0.0315,0.7993,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 16:00:00,2026-02-03 22:00:00,32,1,0.3218,0.2823,0.2862,0.0188,0.7208,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 17:00:00,2026-02-03 23:00:00,33,1,0.2209,0.1989,0.2016,0.0,0.6632,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 18:00:00,2026-02-04 00:00:00,34,2,0.2324,0.2004,0.2,0.0,0.6845,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 19:00:00,2026-02-04 01:00:00,35,2,0.2706,0.2424,0.241,0.0069,0.7476,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 20:00:00,2026-02-04 02:00:00,36,2,0.2751,0.257,0.249,0.0103,0.7,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 21:00:00,2026-02-04 03:00:00,37,2,0.3104,0.2996,0.2766,0.0133,0.7464,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 22:00:00,2026-02-04 04:00:00,38,2,0.3347,0.325,0.3069,0.028,0.8068,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-03 23:00:00,2026-02-04 05:00:00,39,2,0.3607,0.3629,0.345,0.0405,0.8495,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 00:00:00,2026-02-04 06:00:00,40,2,0.3826,0.3747,0.3683,0.0347,0.8474,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 01:00:00,2026-02-04 07:00:00,41,2,0.3977,0.4054,0.3693,0.0465,0.8476,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 02:00:00,2026-02-04 08:00:00,42,2,0.4402,0.455,0.4228,0.0602,0.9235,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 03:00:00,2026-02-04 09:00:00,43,2,0.4605,0.4739,0.435,0.1017,0.8813,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 04:00:00,2026-02-04 10:00:00,44,2,0.3204,0.3392,0.3245,0.0204,0.7978,2026-02-02,ensemble-v1-20260131
2026-02-02,2026-02-02 08:00:00,2026-02-04 05:00:00,2026-02-04 11:00:00,45,2,0.238,0.269,0.2542,0.0154,0.6782,2026-02-02,ensemble-v1-20260131
