issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-26,2026-02-26 08:00:00,2026-02-26 18:00:00,2026-02-27 00:00:00,10,1,0.6386,0.6212,0.6055,0.3114,0.9291,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-26 19:00:00,2026-02-27 01:00:00,11,1,0.4787,0.4992,0.4691,0.2195,0.9374,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-26 20:00:00,2026-02-27 02:00:00,12,1,0.4407,0.4579,0.4439,0.2277,0.943,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-26 21:00:00,2026-02-27 03:00:00,13,1,0.4591,0.4543,0.4502,0.1923,0.9546,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-26 22:00:00,2026-02-27 04:00:00,14,1,0.439,0.4494,0.4231,0.1795,0.9117,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-26 23:00:00,2026-02-27 05:00:00,15,1,0.3894,0.3903,0.3634,0.1178,0.8304,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 00:00:00,2026-02-27 06:00:00,16,1,0.2932,0.3268,0.2952,0.0507,0.7563,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 01:00:00,2026-02-27 07:00:00,17,1,0.2781,0.2836,0.2509,0.04,0.7413,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 02:00:00,2026-02-27 08:00:00,18,1,0.2376,0.2535,0.2328,0.0374,0.6521,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 03:00:00,2026-02-27 09:00:00,19,1,0.1935,0.2118,0.2056,0.0137,0.6321,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 04:00:00,2026-02-27 10:00:00,20,1,0.1751,0.203,0.1988,0.0045,0.6251,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 05:00:00,2026-02-27 11:00:00,21,1,0.1834,0.2052,0.1951,0.0028,0.5737,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 06:00:00,2026-02-27 12:00:00,22,1,0.1756,0.1906,0.1838,0.0103,0.5609,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 07:00:00,2026-02-27 13:00:00,23,1,0.2343,0.2512,0.2408,0.0326,0.7176,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 08:00:00,2026-02-27 14:00:00,24,1,0.2891,0.3044,0.3006,0.0665,0.8331,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 09:00:00,2026-02-27 15:00:00,25,1,0.3838,0.3861,0.3979,0.1609,0.9132,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 10:00:00,2026-02-27 16:00:00,26,1,0.4845,0.5059,0.4918,0.2183,0.9574,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 11:00:00,2026-02-27 17:00:00,27,1,0.5722,0.5678,0.5514,0.3068,0.9598,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 12:00:00,2026-02-27 18:00:00,28,1,0.5818,0.5826,0.5832,0.3282,0.9307,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 13:00:00,2026-02-27 19:00:00,29,1,0.6165,0.6095,0.5872,0.3519,0.9297,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 14:00:00,2026-02-27 20:00:00,30,1,0.5633,0.5561,0.5468,0.3056,0.9336,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 15:00:00,2026-02-27 21:00:00,31,1,0.5675,0.5613,0.5568,0.2784,0.9373,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 16:00:00,2026-02-27 22:00:00,32,1,0.5042,0.5058,0.4944,0.2426,0.9046,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 17:00:00,2026-02-27 23:00:00,33,1,0.5083,0.4807,0.4691,0.2097,0.915,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 18:00:00,2026-02-28 00:00:00,34,2,0.5496,0.5394,0.5325,0.2623,0.9224,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 19:00:00,2026-02-28 01:00:00,35,2,0.4562,0.4656,0.4634,0.2134,0.9011,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 20:00:00,2026-02-28 02:00:00,36,2,0.4902,0.4537,0.458,0.2125,0.9084,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 21:00:00,2026-02-28 03:00:00,37,2,0.5506,0.494,0.5046,0.2596,0.9107,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 22:00:00,2026-02-28 04:00:00,38,2,0.5608,0.5368,0.5249,0.2639,0.9143,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-27 23:00:00,2026-02-28 05:00:00,39,2,0.5867,0.5585,0.5516,0.2814,0.9254,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 00:00:00,2026-02-28 06:00:00,40,2,0.5884,0.5855,0.5715,0.2936,0.9329,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 01:00:00,2026-02-28 07:00:00,41,2,0.6027,0.5793,0.5684,0.293,0.9326,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 02:00:00,2026-02-28 08:00:00,42,2,0.613,0.6166,0.5925,0.3378,0.928,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 03:00:00,2026-02-28 09:00:00,43,2,0.6037,0.5983,0.5869,0.2927,0.9493,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 04:00:00,2026-02-28 10:00:00,44,2,0.5896,0.5847,0.5917,0.2914,0.9518,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 05:00:00,2026-02-28 11:00:00,45,2,0.5721,0.5799,0.5744,0.2827,0.9404,2026-02-26,ensemble-v1-20260131
2026-02-26,2026-02-26 08:00:00,2026-02-28 06:00:00,2026-02-28 12:00:00,46,2,0.5572,0.5702,0.5622,0.2871,0.9336,2026-02-26,ensemble-v1-20260131
