issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-26,2026-02-26 13:00:00,2026-02-26 18:00:00,2026-02-27 00:00:00,10,1,0.6193,0.6006,0.5769,0.3005,0.9287,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-26 19:00:00,2026-02-27 01:00:00,11,1,0.4667,0.4927,0.4647,0.2185,0.934,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-26 20:00:00,2026-02-27 02:00:00,12,1,0.4612,0.4675,0.4662,0.2148,0.9587,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-26 21:00:00,2026-02-27 03:00:00,13,1,0.4885,0.4761,0.4744,0.2095,0.9462,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-26 22:00:00,2026-02-27 04:00:00,14,1,0.4568,0.4705,0.4542,0.1705,0.9163,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-26 23:00:00,2026-02-27 05:00:00,15,1,0.4227,0.4165,0.4,0.1197,0.8425,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 00:00:00,2026-02-27 06:00:00,16,1,0.3473,0.3539,0.348,0.0496,0.7843,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 01:00:00,2026-02-27 07:00:00,17,1,0.3241,0.3145,0.2994,0.0427,0.7596,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 02:00:00,2026-02-27 08:00:00,18,1,0.2703,0.2738,0.2645,0.0397,0.675,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 03:00:00,2026-02-27 09:00:00,19,1,0.1955,0.2138,0.213,0.0192,0.6278,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 04:00:00,2026-02-27 10:00:00,20,1,0.1674,0.1907,0.191,0.0059,0.6166,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 05:00:00,2026-02-27 11:00:00,21,1,0.1576,0.1754,0.1714,0.0,0.5586,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 06:00:00,2026-02-27 12:00:00,22,1,0.171,0.1959,0.197,0.0013,0.5628,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 07:00:00,2026-02-27 13:00:00,23,1,0.2274,0.2322,0.2366,0.0116,0.6861,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 08:00:00,2026-02-27 14:00:00,24,1,0.2868,0.2784,0.2992,0.0382,0.7655,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 09:00:00,2026-02-27 15:00:00,25,1,0.3436,0.3716,0.3736,0.1032,0.8511,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 10:00:00,2026-02-27 16:00:00,26,1,0.4704,0.459,0.4804,0.1772,0.9472,2026-02-26 06:00:00,ensemble-v1-20260131
2026-02-26,2026-02-26 13:00:00,2026-02-27 11:00:00,2026-02-27 17:00:00,27,1,0.5519,0.5367,0.5238,0.2546,0.954,2026-02-26 06:00:00,ensemble-v1-20260131
