issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-27,2026-02-27 08:00:00,2026-02-27 18:00:00,2026-02-28 00:00:00,10,1,0.5965,0.5673,0.5855,0.3167,0.9292,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-27 19:00:00,2026-02-28 01:00:00,11,1,0.522,0.4851,0.4989,0.2454,0.911,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-27 20:00:00,2026-02-28 02:00:00,12,1,0.5875,0.5522,0.5501,0.2804,0.9226,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-27 21:00:00,2026-02-28 03:00:00,13,1,0.6404,0.6217,0.614,0.3449,0.9288,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-27 22:00:00,2026-02-28 04:00:00,14,1,0.6198,0.5978,0.5923,0.3501,0.9419,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-27 23:00:00,2026-02-28 05:00:00,15,1,0.6164,0.5913,0.5949,0.3309,0.9517,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 00:00:00,2026-02-28 06:00:00,16,1,0.619,0.6009,0.5803,0.3492,0.9534,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 01:00:00,2026-02-28 07:00:00,17,1,0.5922,0.5872,0.5752,0.3515,0.9578,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 02:00:00,2026-02-28 08:00:00,18,1,0.614,0.5968,0.5842,0.346,0.9693,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 03:00:00,2026-02-28 09:00:00,19,1,0.6573,0.6257,0.6201,0.4887,0.9714,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 04:00:00,2026-02-28 10:00:00,20,1,0.6737,0.6322,0.6296,0.479,0.9782,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 05:00:00,2026-02-28 11:00:00,21,1,0.6645,0.6278,0.645,0.4994,0.9836,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 06:00:00,2026-02-28 12:00:00,22,1,0.6348,0.6132,0.6333,0.4157,0.9641,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 07:00:00,2026-02-28 13:00:00,23,1,0.6092,0.5915,0.6186,0.4,0.9655,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 08:00:00,2026-02-28 14:00:00,24,1,0.6106,0.606,0.6087,0.3911,0.9675,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 09:00:00,2026-02-28 15:00:00,25,1,0.5892,0.6005,0.5949,0.3682,0.9656,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 10:00:00,2026-02-28 16:00:00,26,1,0.5665,0.5603,0.553,0.3288,0.9505,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 11:00:00,2026-02-28 17:00:00,27,1,0.4991,0.4761,0.4722,0.2407,0.9373,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 12:00:00,2026-02-28 18:00:00,28,1,0.4574,0.4536,0.4466,0.2123,0.9149,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 13:00:00,2026-02-28 19:00:00,29,1,0.4442,0.4137,0.4247,0.1319,0.9,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 14:00:00,2026-02-28 20:00:00,30,1,0.3415,0.3299,0.357,0.092,0.7963,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 15:00:00,2026-02-28 21:00:00,31,1,0.2344,0.2264,0.2428,0.0218,0.7029,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 16:00:00,2026-02-28 22:00:00,32,1,0.216,0.198,0.2246,0.0139,0.6254,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 17:00:00,2026-02-28 23:00:00,33,1,0.1547,0.1395,0.1371,0.0,0.4889,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 18:00:00,2026-03-01 00:00:00,34,2,0.113,0.1242,0.0939,0.0,0.3959,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 19:00:00,2026-03-01 01:00:00,35,2,0.0566,0.0804,0.0493,0.0,0.2354,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 20:00:00,2026-03-01 02:00:00,36,2,0.0522,0.061,0.0377,0.0,0.2201,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 21:00:00,2026-03-01 03:00:00,37,2,0.0502,0.0563,0.0322,0.0,0.2309,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 22:00:00,2026-03-01 04:00:00,38,2,0.0373,0.0537,0.0284,0.0,0.2417,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-02-28 23:00:00,2026-03-01 05:00:00,39,2,0.0503,0.0434,0.034,0.0,0.2537,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 00:00:00,2026-03-01 06:00:00,40,2,0.0527,0.055,0.0303,0.0,0.2866,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 01:00:00,2026-03-01 07:00:00,41,2,0.0449,0.0531,0.0301,0.0,0.2625,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 02:00:00,2026-03-01 08:00:00,42,2,0.0401,0.0545,0.0292,0.0,0.2548,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 03:00:00,2026-03-01 09:00:00,43,2,0.0315,0.0414,0.0207,0.0,0.2476,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 04:00:00,2026-03-01 10:00:00,44,2,0.0284,0.0331,0.0194,0.0,0.2523,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 05:00:00,2026-03-01 11:00:00,45,2,0.0258,0.0331,0.0242,0.0,0.2189,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 06:00:00,2026-03-01 12:00:00,46,2,0.0838,0.0849,0.0797,0.0,0.4837,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 07:00:00,2026-03-01 13:00:00,47,2,0.0736,0.0889,0.0657,0.0,0.4701,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 08:00:00,2026-03-01 14:00:00,48,2,0.0857,0.0892,0.0656,0.0,0.4682,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 09:00:00,2026-03-01 15:00:00,49,2,0.0755,0.0917,0.0493,0.0,0.3488,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 10:00:00,2026-03-01 16:00:00,50,2,0.0731,0.0929,0.0614,0.0,0.3578,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 11:00:00,2026-03-01 17:00:00,51,2,0.074,0.0783,0.0652,0.0,0.3048,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 12:00:00,2026-03-01 18:00:00,52,2,0.0442,0.0551,0.0404,0.0,0.2753,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 13:00:00,2026-03-01 19:00:00,53,2,0.0519,0.0621,0.0445,0.0,0.3458,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 14:00:00,2026-03-01 20:00:00,54,2,0.0632,0.0907,0.0734,0.0,0.4171,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 15:00:00,2026-03-01 21:00:00,55,2,0.1279,0.1308,0.118,0.0,0.5685,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 16:00:00,2026-03-01 22:00:00,56,2,0.2218,0.2309,0.2037,0.0072,0.6786,2026-02-27,ensemble-v1-20260131
2026-02-27,2026-02-27 08:00:00,2026-03-01 17:00:00,2026-03-01 23:00:00,57,2,0.3078,0.2726,0.2753,0.0103,0.5414,2026-02-27,ensemble-v1-20260131
