issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-10,2026-02-10 13:00:00,2026-02-10 18:00:00,2026-02-11 00:00:00,10,1,0.9721,0.9317,0.958,0.7782,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-10 19:00:00,2026-02-11 01:00:00,11,1,0.9688,0.9332,0.943,0.7376,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-10 20:00:00,2026-02-11 02:00:00,12,1,0.7817,0.7712,0.8094,0.5874,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-10 21:00:00,2026-02-11 03:00:00,13,1,0.5567,0.5298,0.5854,0.4946,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-10 22:00:00,2026-02-11 04:00:00,14,1,0.5846,0.5545,0.5865,0.4601,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-10 23:00:00,2026-02-11 05:00:00,15,1,0.4744,0.4012,0.4659,0.2106,0.9697,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 00:00:00,2026-02-11 06:00:00,16,1,0.2386,0.2714,0.294,0.0404,0.7924,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 01:00:00,2026-02-11 07:00:00,17,1,0.0829,0.0793,0.0865,0.0,0.4699,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 02:00:00,2026-02-11 08:00:00,18,1,0.0678,0.0707,0.063,0.0,0.498,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 03:00:00,2026-02-11 09:00:00,19,1,0.159,0.1515,0.1759,0.0,0.4206,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 04:00:00,2026-02-11 10:00:00,20,1,0.0601,0.0643,0.0612,0.0,0.4213,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 05:00:00,2026-02-11 11:00:00,21,1,0.1167,0.1211,0.1375,0.0,0.5009,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 06:00:00,2026-02-11 12:00:00,22,1,0.1846,0.1891,0.1988,0.0412,0.7204,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 07:00:00,2026-02-11 13:00:00,23,1,0.2019,0.2176,0.2054,0.0492,0.8416,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 08:00:00,2026-02-11 14:00:00,24,1,0.2311,0.249,0.2844,0.0359,0.9198,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 09:00:00,2026-02-11 15:00:00,25,1,0.4478,0.457,0.4397,0.0903,0.9671,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 10:00:00,2026-02-11 16:00:00,26,1,0.6949,0.6962,0.7299,0.1531,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
2026-02-10,2026-02-10 13:00:00,2026-02-11 11:00:00,2026-02-11 17:00:00,27,1,0.8964,0.8805,0.8831,0.3636,0.99,2026-02-10 06:00:00,ensemble-v1-20260131
