issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-01,2026-02-01 08:00:00,2026-02-01 18:00:00,2026-02-02 00:00:00,10,1,0.171,0.1941,0.1886,0.0166,0.5604,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-01 19:00:00,2026-02-02 01:00:00,11,1,0.1785,0.1665,0.1787,0.0113,0.5613,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-01 20:00:00,2026-02-02 02:00:00,12,1,0.2425,0.1965,0.2089,0.0325,0.6456,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-01 21:00:00,2026-02-02 03:00:00,13,1,0.2933,0.2472,0.2635,0.0877,0.7617,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-01 22:00:00,2026-02-02 04:00:00,14,1,0.39,0.3453,0.3533,0.1347,0.8941,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-01 23:00:00,2026-02-02 05:00:00,15,1,0.4565,0.3777,0.3802,0.2016,0.927,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 00:00:00,2026-02-02 06:00:00,16,1,0.4447,0.3905,0.4368,0.2628,0.9446,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 01:00:00,2026-02-02 07:00:00,17,1,0.4138,0.3761,0.4202,0.2637,0.9543,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 02:00:00,2026-02-02 08:00:00,18,1,0.368,0.3611,0.3762,0.242,0.9589,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 03:00:00,2026-02-02 09:00:00,19,1,0.4734,0.4411,0.4477,0.2516,0.9676,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 04:00:00,2026-02-02 10:00:00,20,1,0.5247,0.5356,0.5518,0.4829,0.9824,2026-02-01,ensemble-v1-20260131
2026-02-01,2026-02-01 08:00:00,2026-02-02 05:00:00,2026-02-02 11:00:00,21,1,0.5177,0.5137,0.5191,0.5088,0.99,2026-02-01,ensemble-v1-20260131
