issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-09,2026-02-09 13:00:00,2026-02-09 18:00:00,2026-02-10 00:00:00,10,1,0.09,0.0956,0.0794,0.0,0.388,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-09 19:00:00,2026-02-10 01:00:00,11,1,0.0819,0.0873,0.0748,0.0,0.3052,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-09 20:00:00,2026-02-10 02:00:00,12,1,0.0847,0.0852,0.0782,0.0,0.2257,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-09 21:00:00,2026-02-10 03:00:00,13,1,0.1142,0.1005,0.0812,0.0,0.2443,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-09 22:00:00,2026-02-10 04:00:00,14,1,0.131,0.1123,0.1305,0.0,0.4911,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-09 23:00:00,2026-02-10 05:00:00,15,1,0.0809,0.0934,0.088,0.0,0.3758,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-10 00:00:00,2026-02-10 06:00:00,16,1,0.1668,0.1414,0.1279,0.0017,0.6936,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-10 01:00:00,2026-02-10 07:00:00,17,1,0.105,0.098,0.087,0.0,0.546,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-10 02:00:00,2026-02-10 08:00:00,18,1,0.3369,0.3193,0.3302,0.103,0.8751,2026-02-09 06:00:00,ensemble-v1-20260131
2026-02-09,2026-02-09 13:00:00,2026-02-10 03:00:00,2026-02-10 09:00:00,19,1,0.4473,0.4011,0.4596,0.0547,0.9037,2026-02-09 06:00:00,ensemble-v1-20260131
