issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-14,2026-02-14 08:00:00,2026-02-14 18:00:00,2026-02-15 00:00:00,10,1,0.0263,0.0308,0.027,0.0,0.1451,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-14 19:00:00,2026-02-15 01:00:00,11,1,0.0348,0.0385,0.0318,0.0,0.071,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-14 20:00:00,2026-02-15 02:00:00,12,1,0.0381,0.0295,0.037,0.0,0.1138,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-14 21:00:00,2026-02-15 03:00:00,13,1,0.0226,0.0259,0.0169,0.0,0.0994,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-14 22:00:00,2026-02-15 04:00:00,14,1,0.0303,0.0343,0.033,0.0,0.1234,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-14 23:00:00,2026-02-15 05:00:00,15,1,0.0424,0.0376,0.0393,0.0,0.2089,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 00:00:00,2026-02-15 06:00:00,16,1,0.0916,0.0873,0.0839,0.0,0.3729,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 01:00:00,2026-02-15 07:00:00,17,1,0.1697,0.1329,0.1734,0.0,0.4853,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 02:00:00,2026-02-15 08:00:00,18,1,0.2837,0.2598,0.2587,0.0366,0.7989,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 03:00:00,2026-02-15 09:00:00,19,1,0.4149,0.3787,0.3712,0.1671,0.9356,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 04:00:00,2026-02-15 10:00:00,20,1,0.7102,0.6502,0.675,0.3506,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 05:00:00,2026-02-15 11:00:00,21,1,0.7624,0.7137,0.7462,0.5684,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 06:00:00,2026-02-15 12:00:00,22,1,0.7887,0.7561,0.791,0.6231,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 07:00:00,2026-02-15 13:00:00,23,1,0.8896,0.8511,0.8786,0.8629,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 08:00:00,2026-02-15 14:00:00,24,1,0.9118,0.8873,0.8916,0.8916,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 09:00:00,2026-02-15 15:00:00,25,1,0.8888,0.8513,0.8775,0.8775,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 10:00:00,2026-02-15 16:00:00,26,1,0.848,0.8111,0.8154,0.7632,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 11:00:00,2026-02-15 17:00:00,27,1,0.8282,0.7845,0.789,0.6974,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 12:00:00,2026-02-15 18:00:00,28,1,0.8236,0.7765,0.7946,0.7611,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 13:00:00,2026-02-15 19:00:00,29,1,0.8272,0.7666,0.7903,0.7119,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 14:00:00,2026-02-15 20:00:00,30,1,0.8305,0.7742,0.7883,0.7369,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 15:00:00,2026-02-15 21:00:00,31,1,0.8129,0.7485,0.7715,0.6473,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 16:00:00,2026-02-15 22:00:00,32,1,0.7463,0.6863,0.6991,0.5018,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 17:00:00,2026-02-15 23:00:00,33,1,0.6253,0.5517,0.5819,0.3653,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 18:00:00,2026-02-16 00:00:00,34,2,0.4949,0.4505,0.5011,0.2961,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 19:00:00,2026-02-16 01:00:00,35,2,0.4828,0.4451,0.5017,0.2597,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 20:00:00,2026-02-16 02:00:00,36,2,0.4543,0.4337,0.4928,0.2223,0.9895,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 21:00:00,2026-02-16 03:00:00,37,2,0.4312,0.423,0.4713,0.1742,0.9732,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 22:00:00,2026-02-16 04:00:00,38,2,0.399,0.408,0.4528,0.1512,0.95,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-15 23:00:00,2026-02-16 05:00:00,39,2,0.3449,0.3678,0.3941,0.1018,0.9726,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-16 00:00:00,2026-02-16 06:00:00,40,2,0.4193,0.416,0.4376,0.1733,0.9754,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-16 01:00:00,2026-02-16 07:00:00,41,2,0.3825,0.3974,0.4349,0.1426,0.99,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-16 02:00:00,2026-02-16 08:00:00,42,2,0.4266,0.3925,0.4381,0.1384,0.9801,2026-02-14,ensemble-v1-20260131
2026-02-14,2026-02-14 08:00:00,2026-02-16 03:00:00,2026-02-16 09:00:00,43,2,0.4509,0.4049,0.4771,0.1579,0.9854,2026-02-14,ensemble-v1-20260131
