issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-12,2026-02-12 08:00:00,2026-02-12 18:00:00,2026-02-13 00:00:00,10,1,0.0212,0.0299,0.0228,0.0,0.0645,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-12 19:00:00,2026-02-13 01:00:00,11,1,0.0195,0.0322,0.0198,0.0,0.0593,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-12 20:00:00,2026-02-13 02:00:00,12,1,0.0176,0.0222,0.0206,0.0,0.0623,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-12 21:00:00,2026-02-13 03:00:00,13,1,0.0269,0.0301,0.012,0.0,0.0308,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-12 22:00:00,2026-02-13 04:00:00,14,1,0.0199,0.023,0.0142,0.0,0.0223,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-12 23:00:00,2026-02-13 05:00:00,15,1,0.0238,0.0364,0.0238,0.0,0.0487,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 00:00:00,2026-02-13 06:00:00,16,1,0.0206,0.0364,0.0269,0.0,0.0967,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 01:00:00,2026-02-13 07:00:00,17,1,0.0211,0.0325,0.0155,0.0,0.0729,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 02:00:00,2026-02-13 08:00:00,18,1,0.0348,0.035,0.0274,0.0,0.0856,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 03:00:00,2026-02-13 09:00:00,19,1,0.0271,0.0332,0.026,0.0,0.0921,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 04:00:00,2026-02-13 10:00:00,20,1,0.0282,0.0328,0.0279,0.0,0.1158,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 05:00:00,2026-02-13 11:00:00,21,1,0.0363,0.0552,0.0416,0.0,0.1307,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 06:00:00,2026-02-13 12:00:00,22,1,0.0318,0.0259,0.0272,0.0,0.0272,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 07:00:00,2026-02-13 13:00:00,23,1,0.0339,0.0331,0.0349,0.0,0.0551,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 08:00:00,2026-02-13 14:00:00,24,1,0.0372,0.0399,0.0422,0.0,0.0545,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 09:00:00,2026-02-13 15:00:00,25,1,0.0372,0.0316,0.0337,0.0,0.0834,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 10:00:00,2026-02-13 16:00:00,26,1,0.0479,0.0337,0.0327,0.0,0.1188,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 11:00:00,2026-02-13 17:00:00,27,1,0.0392,0.0389,0.0499,0.0,0.1625,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 12:00:00,2026-02-13 18:00:00,28,1,0.0618,0.052,0.064,0.0,0.2847,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 13:00:00,2026-02-13 19:00:00,29,1,0.0994,0.1096,0.1205,0.0,0.407,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 14:00:00,2026-02-13 20:00:00,30,1,0.1828,0.1572,0.1999,0.0,0.4837,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 15:00:00,2026-02-13 21:00:00,31,1,0.2491,0.2097,0.2458,0.0067,0.6263,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 16:00:00,2026-02-13 22:00:00,32,1,0.3556,0.3171,0.3575,0.0319,0.706,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 17:00:00,2026-02-13 23:00:00,33,1,0.4217,0.3633,0.3734,0.0823,0.8153,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 18:00:00,2026-02-14 00:00:00,34,2,0.5933,0.548,0.5618,0.3095,0.9518,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 19:00:00,2026-02-14 01:00:00,35,2,0.6507,0.6332,0.6583,0.4116,0.9671,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 20:00:00,2026-02-14 02:00:00,36,2,0.6672,0.6365,0.67,0.3891,0.9677,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 21:00:00,2026-02-14 03:00:00,37,2,0.7521,0.7035,0.7352,0.4584,0.9609,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 22:00:00,2026-02-14 04:00:00,38,2,0.7567,0.6757,0.7359,0.4142,0.9532,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-13 23:00:00,2026-02-14 05:00:00,39,2,0.5881,0.5423,0.5865,0.2469,0.9119,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 00:00:00,2026-02-14 06:00:00,40,2,0.352,0.2874,0.3388,0.0812,0.8555,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 01:00:00,2026-02-14 07:00:00,41,2,0.1793,0.16,0.1959,0.0,0.6693,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 02:00:00,2026-02-14 08:00:00,42,2,0.1477,0.1141,0.1534,0.0,0.5885,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 03:00:00,2026-02-14 09:00:00,43,2,0.1109,0.0864,0.1178,0.0,0.487,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 04:00:00,2026-02-14 10:00:00,44,2,0.114,0.0963,0.116,0.0,0.5423,2026-02-12,ensemble-v1-20260131
2026-02-12,2026-02-12 08:00:00,2026-02-14 05:00:00,2026-02-14 11:00:00,45,2,0.1167,0.1077,0.1304,0.0,0.5658,2026-02-12,ensemble-v1-20260131
