issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-06,2026-02-06 13:00:00,2026-02-06 18:00:00,2026-02-07 00:00:00,10,1,0.7146,0.71,0.7099,0.5186,0.99,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-06 19:00:00,2026-02-07 01:00:00,11,1,0.6268,0.6313,0.6392,0.2996,0.9452,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-06 20:00:00,2026-02-07 02:00:00,12,1,0.4823,0.5014,0.4949,0.1839,0.9133,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-06 21:00:00,2026-02-07 03:00:00,13,1,0.3952,0.3948,0.4042,0.1118,0.7978,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-06 22:00:00,2026-02-07 04:00:00,14,1,0.2798,0.2835,0.2752,0.0476,0.6784,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-06 23:00:00,2026-02-07 05:00:00,15,1,0.186,0.1805,0.1769,0.0083,0.5,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 00:00:00,2026-02-07 06:00:00,16,1,0.0965,0.0974,0.0925,0.0,0.4153,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 01:00:00,2026-02-07 07:00:00,17,1,0.0486,0.0512,0.055,0.0,0.2955,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 02:00:00,2026-02-07 08:00:00,18,1,0.0363,0.035,0.0233,0.0,0.1545,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 03:00:00,2026-02-07 09:00:00,19,1,0.0266,0.0383,0.0429,0.0,0.1179,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 04:00:00,2026-02-07 10:00:00,20,1,0.0666,0.0657,0.0904,0.0,0.2124,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 05:00:00,2026-02-07 11:00:00,21,1,0.2342,0.2036,0.2407,0.0056,0.4977,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 06:00:00,2026-02-07 12:00:00,22,1,0.3568,0.3269,0.3548,0.0543,0.8228,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 07:00:00,2026-02-07 13:00:00,23,1,0.3999,0.372,0.3908,0.0701,0.8629,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 08:00:00,2026-02-07 14:00:00,24,1,0.3487,0.3209,0.3333,0.0363,0.7475,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 09:00:00,2026-02-07 15:00:00,25,1,0.2258,0.2123,0.2068,0.0,0.4901,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 10:00:00,2026-02-07 16:00:00,26,1,0.1508,0.1281,0.1452,0.0,0.3521,2026-02-06 06:00:00,ensemble-v1-20260131
2026-02-06,2026-02-06 13:00:00,2026-02-07 11:00:00,2026-02-07 17:00:00,27,1,0.07,0.0745,0.0735,0.0,0.3067,2026-02-06 06:00:00,ensemble-v1-20260131
