issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-18,2026-02-18 08:00:00,2026-02-18 18:00:00,2026-02-19 00:00:00,10,1,0.4321,0.3948,0.4426,0.1956,0.9358,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-18 19:00:00,2026-02-19 01:00:00,11,1,0.5118,0.4404,0.4845,0.2457,0.9748,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-18 20:00:00,2026-02-19 02:00:00,12,1,0.433,0.3746,0.4131,0.2019,0.9713,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-18 21:00:00,2026-02-19 03:00:00,13,1,0.5012,0.4168,0.4611,0.2303,0.9629,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-18 22:00:00,2026-02-19 04:00:00,14,1,0.4209,0.3533,0.4139,0.2016,0.9673,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-18 23:00:00,2026-02-19 05:00:00,15,1,0.5317,0.4468,0.477,0.2033,0.9664,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 00:00:00,2026-02-19 06:00:00,16,1,0.3386,0.3174,0.3526,0.0946,0.9329,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 01:00:00,2026-02-19 07:00:00,17,1,0.3244,0.2954,0.3131,0.077,0.7372,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 02:00:00,2026-02-19 08:00:00,18,1,0.2927,0.2718,0.3097,0.0718,0.802,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 03:00:00,2026-02-19 09:00:00,19,1,0.193,0.1832,0.1901,0.005,0.6564,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 04:00:00,2026-02-19 10:00:00,20,1,0.2062,0.1937,0.1959,0.0027,0.7,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 05:00:00,2026-02-19 11:00:00,21,1,0.2425,0.2344,0.2474,0.0175,0.8098,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 06:00:00,2026-02-19 12:00:00,22,1,0.2059,0.2294,0.225,0.0347,0.792,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 07:00:00,2026-02-19 13:00:00,23,1,0.1946,0.2095,0.1981,0.0176,0.6248,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 08:00:00,2026-02-19 14:00:00,24,1,0.1727,0.1841,0.1895,0.0046,0.5214,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 09:00:00,2026-02-19 15:00:00,25,1,0.1156,0.1263,0.1225,0.0,0.3313,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 10:00:00,2026-02-19 16:00:00,26,1,0.1072,0.1101,0.1102,0.0,0.3497,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 11:00:00,2026-02-19 17:00:00,27,1,0.088,0.0958,0.0977,0.0,0.3032,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 12:00:00,2026-02-19 18:00:00,28,1,0.107,0.1121,0.1137,0.0,0.3472,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 13:00:00,2026-02-19 19:00:00,29,1,0.1019,0.0976,0.1226,0.0,0.3177,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 14:00:00,2026-02-19 20:00:00,30,1,0.0937,0.0828,0.0884,0.0,0.4023,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 15:00:00,2026-02-19 21:00:00,31,1,0.0661,0.0528,0.0491,0.0,0.3488,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 16:00:00,2026-02-19 22:00:00,32,1,0.093,0.0704,0.0907,0.0,0.4146,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 17:00:00,2026-02-19 23:00:00,33,1,0.2017,0.1885,0.2083,0.0,0.5955,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 18:00:00,2026-02-20 00:00:00,34,2,0.2691,0.2574,0.2564,0.0,0.6435,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 19:00:00,2026-02-20 01:00:00,35,2,0.3084,0.2818,0.2764,0.0024,0.8082,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 20:00:00,2026-02-20 02:00:00,36,2,0.38,0.3559,0.3478,0.0247,0.8936,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 21:00:00,2026-02-20 03:00:00,37,2,0.4853,0.4561,0.4747,0.0576,0.957,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 22:00:00,2026-02-20 04:00:00,38,2,0.5342,0.5009,0.4907,0.0635,0.9671,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-19 23:00:00,2026-02-20 05:00:00,39,2,0.5698,0.5295,0.5492,0.0801,0.972,2026-02-18,ensemble-v1-20260131
2026-02-18,2026-02-18 08:00:00,2026-02-20 00:00:00,2026-02-20 06:00:00,40,2,0.5675,0.5583,0.555,0.0812,0.976,2026-02-18,ensemble-v1-20260131
