issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-07,2026-02-07 13:00:00,2026-02-07 18:00:00,2026-02-08 00:00:00,10,1,0.9404,0.9277,0.9364,0.7955,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-07 19:00:00,2026-02-08 01:00:00,11,1,0.9597,0.9399,0.9585,0.8367,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-07 20:00:00,2026-02-08 02:00:00,12,1,0.9222,0.9019,0.9147,0.818,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-07 21:00:00,2026-02-08 03:00:00,13,1,0.8564,0.8658,0.8608,0.7475,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-07 22:00:00,2026-02-08 04:00:00,14,1,0.7976,0.7923,0.7848,0.5327,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-07 23:00:00,2026-02-08 05:00:00,15,1,0.7325,0.7223,0.7164,0.412,0.99,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 00:00:00,2026-02-08 06:00:00,16,1,0.6827,0.6834,0.687,0.3564,0.985,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 01:00:00,2026-02-08 07:00:00,17,1,0.5627,0.5658,0.5608,0.2331,0.9387,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 02:00:00,2026-02-08 08:00:00,18,1,0.3352,0.3033,0.319,0.0688,0.7742,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 03:00:00,2026-02-08 09:00:00,19,1,0.2029,0.2025,0.2082,0.0,0.5958,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 04:00:00,2026-02-08 10:00:00,20,1,0.0759,0.0767,0.0833,0.0,0.3122,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 05:00:00,2026-02-08 11:00:00,21,1,0.0463,0.0297,0.0449,0.0,0.1798,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 06:00:00,2026-02-08 12:00:00,22,1,0.0216,0.0098,0.0206,0.0,0.1289,2026-02-07 06:00:00,ensemble-v1-20260131
2026-02-07,2026-02-07 13:00:00,2026-02-08 07:00:00,2026-02-08 13:00:00,23,1,0.0228,0.027,0.0275,0.0,0.096,2026-02-07 06:00:00,ensemble-v1-20260131
