issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-08,2026-02-08 08:00:00,2026-02-08 18:00:00,2026-02-09 00:00:00,10,1,0.9934,0.9768,0.9887,0.9131,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-08 19:00:00,2026-02-09 01:00:00,11,1,0.9928,0.9721,0.9857,0.9254,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-08 20:00:00,2026-02-09 02:00:00,12,1,0.9936,0.9655,0.9787,0.8702,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-08 21:00:00,2026-02-09 03:00:00,13,1,0.9936,0.9634,0.9782,0.867,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-08 22:00:00,2026-02-09 04:00:00,14,1,0.9905,0.9642,0.9709,0.8598,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-08 23:00:00,2026-02-09 05:00:00,15,1,0.9836,0.9626,0.973,0.8067,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 00:00:00,2026-02-09 06:00:00,16,1,0.9533,0.9416,0.9313,0.794,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 01:00:00,2026-02-09 07:00:00,17,1,0.9065,0.9004,0.8944,0.7692,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 02:00:00,2026-02-09 08:00:00,18,1,0.897,0.876,0.889,0.7568,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 03:00:00,2026-02-09 09:00:00,19,1,0.877,0.8584,0.8667,0.7127,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 04:00:00,2026-02-09 10:00:00,20,1,0.883,0.8587,0.8649,0.7175,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 05:00:00,2026-02-09 11:00:00,21,1,0.9151,0.8759,0.8919,0.7387,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 06:00:00,2026-02-09 12:00:00,22,1,0.9115,0.8804,0.9095,0.7129,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 07:00:00,2026-02-09 13:00:00,23,1,0.9267,0.8923,0.9157,0.7043,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 08:00:00,2026-02-09 14:00:00,24,1,0.8851,0.8592,0.8934,0.7526,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 09:00:00,2026-02-09 15:00:00,25,1,0.9495,0.9328,0.9485,0.7427,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 10:00:00,2026-02-09 16:00:00,26,1,0.8953,0.8872,0.903,0.7554,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 11:00:00,2026-02-09 17:00:00,27,1,0.8365,0.8603,0.844,0.7336,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 12:00:00,2026-02-09 18:00:00,28,1,0.6246,0.6769,0.6819,0.5465,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 13:00:00,2026-02-09 19:00:00,29,1,0.498,0.5256,0.512,0.2681,0.99,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 14:00:00,2026-02-09 20:00:00,30,1,0.4237,0.4405,0.4092,0.1305,0.9889,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 15:00:00,2026-02-09 21:00:00,31,1,0.2631,0.2707,0.2617,0.0041,0.8351,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 16:00:00,2026-02-09 22:00:00,32,1,0.1546,0.1597,0.13,0.0,0.5711,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 17:00:00,2026-02-09 23:00:00,33,1,0.1245,0.1409,0.1444,0.0,0.4141,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 18:00:00,2026-02-10 00:00:00,34,2,0.1362,0.1371,0.1471,0.0,0.4461,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 19:00:00,2026-02-10 01:00:00,35,2,0.167,0.1839,0.176,0.0,0.5796,2026-02-08,ensemble-v1-20260131
2026-02-08,2026-02-08 08:00:00,2026-02-09 20:00:00,2026-02-10 02:00:00,36,2,0.2015,0.2012,0.1887,0.0,0.6497,2026-02-08,ensemble-v1-20260131
