issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-04,2026-02-04 13:00:00,2026-02-04 18:00:00,2026-02-05 00:00:00,10,1,0.676,0.6583,0.6662,0.4258,0.9708,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-04 19:00:00,2026-02-05 01:00:00,11,1,0.723,0.6912,0.6917,0.6395,0.9802,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-04 20:00:00,2026-02-05 02:00:00,12,1,0.7746,0.7209,0.7505,0.7392,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-04 21:00:00,2026-02-05 03:00:00,13,1,0.8414,0.7688,0.8044,0.8044,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-04 22:00:00,2026-02-05 04:00:00,14,1,0.911,0.8431,0.8851,0.8655,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-04 23:00:00,2026-02-05 05:00:00,15,1,0.9482,0.8974,0.9381,0.9077,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 00:00:00,2026-02-05 06:00:00,16,1,0.9817,0.9346,0.9723,0.9134,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 01:00:00,2026-02-05 07:00:00,17,1,0.9905,0.9371,0.983,0.9209,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 02:00:00,2026-02-05 08:00:00,18,1,0.991,0.9395,0.9858,0.9367,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 03:00:00,2026-02-05 09:00:00,19,1,0.9903,0.9614,0.9863,0.9363,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 04:00:00,2026-02-05 10:00:00,20,1,0.9727,0.956,0.9644,0.9589,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 05:00:00,2026-02-05 11:00:00,21,1,0.9868,0.9334,0.9685,0.9447,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 06:00:00,2026-02-05 12:00:00,22,1,0.9916,0.9591,0.9708,0.949,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 07:00:00,2026-02-05 13:00:00,23,1,0.9791,0.9544,0.9672,0.8348,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 08:00:00,2026-02-05 14:00:00,24,1,0.968,0.937,0.9452,0.8028,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 09:00:00,2026-02-05 15:00:00,25,1,0.9029,0.8375,0.8687,0.7816,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 10:00:00,2026-02-05 16:00:00,26,1,0.7728,0.7175,0.7762,0.6383,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 11:00:00,2026-02-05 17:00:00,27,1,0.7298,0.7207,0.7308,0.5858,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 12:00:00,2026-02-05 18:00:00,28,1,0.6607,0.6181,0.626,0.522,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 13:00:00,2026-02-05 19:00:00,29,1,0.6357,0.5718,0.598,0.4563,0.9626,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 14:00:00,2026-02-05 20:00:00,30,1,0.5814,0.5441,0.5639,0.3155,0.969,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 15:00:00,2026-02-05 21:00:00,31,1,0.5658,0.5297,0.5534,0.2868,0.9667,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 16:00:00,2026-02-05 22:00:00,32,1,0.5693,0.5499,0.5624,0.3068,0.9726,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 17:00:00,2026-02-05 23:00:00,33,1,0.4802,0.4632,0.4562,0.2176,0.9574,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 18:00:00,2026-02-06 00:00:00,34,2,0.5281,0.4945,0.4726,0.2849,0.9554,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 19:00:00,2026-02-06 01:00:00,35,2,0.5079,0.4463,0.4572,0.2418,0.9259,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 20:00:00,2026-02-06 02:00:00,36,2,0.4202,0.358,0.3697,0.1186,0.902,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 21:00:00,2026-02-06 03:00:00,37,2,0.2444,0.1973,0.2293,0.0486,0.7706,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 22:00:00,2026-02-06 04:00:00,38,2,0.1902,0.154,0.1945,0.0,0.7249,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-05 23:00:00,2026-02-06 05:00:00,39,2,0.138,0.1175,0.1422,0.0,0.7176,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 00:00:00,2026-02-06 06:00:00,40,2,0.0439,0.0683,0.0653,0.0,0.6745,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 01:00:00,2026-02-06 07:00:00,41,2,0.168,0.2019,0.2053,0.0003,0.74,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 02:00:00,2026-02-06 08:00:00,42,2,0.193,0.203,0.1951,0.0,0.5871,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 03:00:00,2026-02-06 09:00:00,43,2,0.2163,0.2503,0.2282,0.0075,0.8259,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 04:00:00,2026-02-06 10:00:00,44,2,0.3837,0.3869,0.3643,0.0883,0.9238,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 05:00:00,2026-02-06 11:00:00,45,2,0.5187,0.5472,0.5437,0.1713,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 06:00:00,2026-02-06 12:00:00,46,2,0.8678,0.8951,0.8714,0.3847,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 07:00:00,2026-02-06 13:00:00,47,2,0.9471,0.9355,0.9422,0.6156,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 08:00:00,2026-02-06 14:00:00,48,2,0.9697,0.9508,0.9483,0.8021,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 09:00:00,2026-02-06 15:00:00,49,2,0.9876,0.9727,0.9804,0.9547,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 10:00:00,2026-02-06 16:00:00,50,2,0.9903,0.968,0.9796,0.9582,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 11:00:00,2026-02-06 17:00:00,51,2,0.9895,0.9647,0.9793,0.9162,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 12:00:00,2026-02-06 18:00:00,52,2,0.9726,0.9353,0.9646,0.8393,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 13:00:00,2026-02-06 19:00:00,53,2,0.987,0.9556,0.9705,0.9023,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 14:00:00,2026-02-06 20:00:00,54,2,0.9939,0.9802,0.9876,0.9256,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 15:00:00,2026-02-06 21:00:00,55,2,0.9939,0.979,0.9846,0.9243,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 16:00:00,2026-02-06 22:00:00,56,2,0.9948,0.979,0.9764,0.8421,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
2026-02-04,2026-02-04 13:00:00,2026-02-06 17:00:00,2026-02-06 23:00:00,57,2,0.9403,0.9225,0.9249,0.7845,0.99,2026-02-04 06:00:00,ensemble-v1-20260131
