issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-20,2026-02-20 08:00:00,2026-02-20 18:00:00,2026-02-21 00:00:00,10,1,0.7455,0.6794,0.7013,0.4131,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-20 19:00:00,2026-02-21 01:00:00,11,1,0.7634,0.6798,0.7151,0.4493,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-20 20:00:00,2026-02-21 02:00:00,12,1,0.7524,0.6836,0.7042,0.4064,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-20 21:00:00,2026-02-21 03:00:00,13,1,0.6371,0.5859,0.6005,0.3561,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-20 22:00:00,2026-02-21 04:00:00,14,1,0.5021,0.4632,0.5125,0.2437,0.9769,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-20 23:00:00,2026-02-21 05:00:00,15,1,0.4117,0.3827,0.4266,0.2188,0.9534,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 00:00:00,2026-02-21 06:00:00,16,1,0.3892,0.3421,0.3838,0.1548,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 01:00:00,2026-02-21 07:00:00,17,1,0.2944,0.2481,0.2695,0.0993,0.9166,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 02:00:00,2026-02-21 08:00:00,18,1,0.2879,0.2545,0.2959,0.095,0.9068,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 03:00:00,2026-02-21 09:00:00,19,1,0.2798,0.2422,0.2509,0.0533,0.881,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 04:00:00,2026-02-21 10:00:00,20,1,0.2228,0.197,0.2585,0.0191,0.9173,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 05:00:00,2026-02-21 11:00:00,21,1,0.3227,0.3375,0.3126,0.0705,0.9078,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 06:00:00,2026-02-21 12:00:00,22,1,0.8441,0.8544,0.8717,0.3494,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 07:00:00,2026-02-21 13:00:00,23,1,0.8981,0.8897,0.9024,0.4338,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 08:00:00,2026-02-21 14:00:00,24,1,0.8872,0.8835,0.8913,0.622,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 09:00:00,2026-02-21 15:00:00,25,1,0.7959,0.817,0.8341,0.5623,0.99,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 10:00:00,2026-02-21 16:00:00,26,1,0.7272,0.7314,0.7258,0.3996,0.9756,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 11:00:00,2026-02-21 17:00:00,27,1,0.58,0.5851,0.5948,0.2634,0.956,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 12:00:00,2026-02-21 18:00:00,28,1,0.51,0.5082,0.5284,0.1124,0.8903,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 13:00:00,2026-02-21 19:00:00,29,1,0.3798,0.3873,0.3779,0.057,0.8235,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 14:00:00,2026-02-21 20:00:00,30,1,0.3349,0.3156,0.3271,0.0653,0.8063,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 15:00:00,2026-02-21 21:00:00,31,1,0.3289,0.344,0.3453,0.0624,0.9071,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 16:00:00,2026-02-21 22:00:00,32,1,0.4788,0.4692,0.4801,0.2155,0.9635,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 17:00:00,2026-02-21 23:00:00,33,1,0.4727,0.4651,0.4548,0.1904,0.9511,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 18:00:00,2026-02-22 00:00:00,34,2,0.5694,0.5525,0.5457,0.2498,0.9564,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 19:00:00,2026-02-22 01:00:00,35,2,0.6186,0.5914,0.6116,0.2618,0.9626,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 20:00:00,2026-02-22 02:00:00,36,2,0.5226,0.5237,0.5049,0.1307,0.8509,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 21:00:00,2026-02-22 03:00:00,37,2,0.2958,0.2982,0.2971,0.0337,0.7321,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 22:00:00,2026-02-22 04:00:00,38,2,0.1258,0.1548,0.1418,0.0,0.5181,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-21 23:00:00,2026-02-22 05:00:00,39,2,0.0542,0.0417,0.0525,0.0,0.3761,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-22 00:00:00,2026-02-22 06:00:00,40,2,0.0586,0.0539,0.0456,0.0,0.3686,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-22 01:00:00,2026-02-22 07:00:00,41,2,0.0423,0.0424,0.0403,0.0,0.2597,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-22 02:00:00,2026-02-22 08:00:00,42,2,0.0407,0.0422,0.0416,0.0,0.1951,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-22 03:00:00,2026-02-22 09:00:00,43,2,0.037,0.0452,0.0399,0.0,0.2362,2026-02-20,ensemble-v1-20260131
2026-02-20,2026-02-20 08:00:00,2026-02-22 04:00:00,2026-02-22 10:00:00,44,2,0.0664,0.0565,0.0771,0.0,0.3322,2026-02-20,ensemble-v1-20260131
