issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-03,2026-02-03 08:00:00,2026-02-03 18:00:00,2026-02-04 00:00:00,10,1,0.5748,0.5392,0.5374,0.1611,0.9678,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-03 19:00:00,2026-02-04 01:00:00,11,1,0.5958,0.5622,0.5775,0.1617,0.9542,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-03 20:00:00,2026-02-04 02:00:00,12,1,0.5667,0.5355,0.537,0.1093,0.9667,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-03 21:00:00,2026-02-04 03:00:00,13,1,0.5944,0.5615,0.5602,0.1009,0.9542,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-03 22:00:00,2026-02-04 04:00:00,14,1,0.5972,0.5674,0.5637,0.1248,0.9804,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-03 23:00:00,2026-02-04 05:00:00,15,1,0.6045,0.5944,0.5868,0.1318,0.9491,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 00:00:00,2026-02-04 06:00:00,16,1,0.582,0.5777,0.5529,0.2782,0.9651,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 01:00:00,2026-02-04 07:00:00,17,1,0.5695,0.5445,0.5285,0.2659,0.9628,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 02:00:00,2026-02-04 08:00:00,18,1,0.5589,0.5369,0.5322,0.1803,0.9459,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 03:00:00,2026-02-04 09:00:00,19,1,0.4864,0.4693,0.4487,0.0916,0.9132,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 04:00:00,2026-02-04 10:00:00,20,1,0.4518,0.4439,0.4016,0.0708,0.8995,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 05:00:00,2026-02-04 11:00:00,21,1,0.348,0.3549,0.3464,0.0344,0.7185,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 06:00:00,2026-02-04 12:00:00,22,1,0.2723,0.2885,0.2615,0.0426,0.7421,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 07:00:00,2026-02-04 13:00:00,23,1,0.1677,0.1791,0.1875,0.0232,0.5719,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 08:00:00,2026-02-04 14:00:00,24,1,0.1778,0.1876,0.1852,0.0142,0.5822,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 09:00:00,2026-02-04 15:00:00,25,1,0.1591,0.1584,0.162,0.0052,0.5044,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 10:00:00,2026-02-04 16:00:00,26,1,0.126,0.1191,0.1335,0.0,0.4341,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 11:00:00,2026-02-04 17:00:00,27,1,0.1078,0.1121,0.1207,0.0,0.4384,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 12:00:00,2026-02-04 18:00:00,28,1,0.0829,0.1016,0.0822,0.0,0.3028,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 13:00:00,2026-02-04 19:00:00,29,1,0.0931,0.0921,0.1015,0.0,0.4231,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 14:00:00,2026-02-04 20:00:00,30,1,0.2197,0.2249,0.2287,0.0,0.7002,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 15:00:00,2026-02-04 21:00:00,31,1,0.3648,0.3412,0.3623,0.071,0.8178,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 16:00:00,2026-02-04 22:00:00,32,1,0.545,0.5211,0.5553,0.1783,0.9657,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 17:00:00,2026-02-04 23:00:00,33,1,0.6746,0.6395,0.6788,0.2934,0.9841,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 18:00:00,2026-02-05 00:00:00,34,2,0.6071,0.5743,0.5927,0.3656,0.99,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 19:00:00,2026-02-05 01:00:00,35,2,0.7043,0.683,0.6877,0.4769,0.99,2026-02-03,ensemble-v1-20260131
2026-02-03,2026-02-03 08:00:00,2026-02-04 20:00:00,2026-02-05 02:00:00,36,2,0.7663,0.7317,0.7416,0.7173,0.99,2026-02-03,ensemble-v1-20260131
